deactivated_id,name,correction_reason
2602,Hotel Gurung and Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Gurung and Lodge"" (id 4980) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2601,Bandipur Village Resort,"Consolidation round 2026-09-21: duplicates Hotel record ""Bandipur Village Resort"" (id 348) ~126 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2600,Presidency Resort,"Consolidation round 2026-09-21: duplicates Hotel record ""Presidency Resort"" (id 1772) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2599,Hotel Peaceful,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Peaceful"" (id 2575) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2598,Samira Homestay,"Consolidation round 2026-09-21: duplicates Hotel record ""Samira Homestay"" (id 4978) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2597,Hotel The North Face,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel The North Face"" (id 4977) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2593,Sapana Homestay,"Consolidation round 2026-09-21: duplicates Hotel record ""Sapana Homestay"" (id 2573) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2592,Nishan Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Nishan Lodge"" (id 2572) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2590,Homestay#1,"Consolidation round 2026-09-21: duplicates Hotel record ""Homestay#1"" (id 2570) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2589,Tanahun Gorkha Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Tanahun Gorkha Guest House"" (id 3385) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2555,Bandipur Eco Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Bandipur Eco Hotel"" (id 4976) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2549,Rhino Land Jungle Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Rhino Land Jungle Lodge"" (id 1771) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2544,Hotel Triratna,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Triratna"" (id 3379) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2539,Hotel Blue Magnet,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Blue Magnet"" (id 2568) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2533,Hotel peacock,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel peacock"" (id 1770) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2530,Maya Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Maya Hotel"" (id 3946) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2527,Siddhi Manakamana hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Siddhi Manakamana hotel"" (id 3376) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2526,Himalayan Sherpa Inn,"Consolidation round 2026-09-21: duplicates Hotel record ""Himalayan Sherpa INN"" (id 3817) ~127 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2516,Hotel Kali Gandaki,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Kali Gandaki"" (id 3373) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2512,Popular Tourist Guest House & Restaurant,"Consolidation round 2026-09-21: duplicates Hotel record ""Popular Tourist Guest House & Restaurant"" (id 2566) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2509,Tiger Corner Inn,"Consolidation round 2026-09-21: duplicates Hotel record ""Tiger Corner Inn"" (id 1769) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2500,Hotel White Himal Pvt.Ltd.,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel White Himal Pvt.Ltd."" (id 2565) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2499,Aalaya guesthouse,"Consolidation round 2026-09-21: duplicates Hotel record ""Aalaya guesthouse"" (id 3372) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2494,Safari Narayani Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Safari Narayani Hotel"" (id 1768) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2487,Hotel Elite Pokhara,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Elite Pokhara"" (id 2564) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2485,Hotel Royal Manang,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Royal Manang"" (id 4046) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2481,Hotel Silver Home,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Silver Home"" (id 3369) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2480,Gauchan Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Gauchan Lodge"" (id 2563) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2479,OYO 11460 Hotel Romantica,"Consolidation round 2026-09-21: duplicates Hotel record ""OYO 11460 Hotel Romantica"" (id 2562) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2477,Double View Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Double View Guest House"" (id 2561) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2476,Hotel Mandala,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Mandala"" (id 4045) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2410,Kathmandu City Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Kathmandu City Hotel"" (id 3367) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2408,Throungla Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Throungla Guest House"" (id 3945) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2405,Hotel Tranquil,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Tranquil"" (id 3365) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2398,Hotel Mardi Himal Pride,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Mardi Himal Pride"" (id 2560) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2396,Panoramic Guest House and Restaurant,"Consolidation round 2026-09-21: duplicates Hotel record ""Panoramic Guest House and Restaurant"" (id 2559) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2395,Twin Peak Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Twin Peak Guest House"" (id 2558) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2392,Solukhumbu Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Solukhumbu Guest House"" (id 1860) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2391,Zambala Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Zambala Hotel"" (id 1859) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2380,Hotel Ancient Centre,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Ancient Centre"" (id 3364) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2378,Crush Candy Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Crush Candy Hotel"" (id 3363) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2377,Hotel Dynasty,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Dynasty"" (id 3362) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2375,Happy Lemon Tree Lodge,"Consolidation round 2026-09-21: duplicates Hotel record ""Happy Lemon Tree Lodge"" (id 1767) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2373,Hotel Red Rose,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Red Rose"" (id 2556) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2372,Tibetan Hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""Tibetan Hotel"" (id 3944) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2342,Hotel Center Lake,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Center Lake"" (id 2554) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2340,My hotel,"Consolidation round 2026-09-21: duplicates Hotel record ""My hotel"" (id 3359) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2328,Hotel Himalayan Star,"Consolidation round 2026-09-21: duplicates Hotel record ""Hotel Himalayan Star"" (id 2552) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2315,Malla Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Malla Guest House"" (id 2551) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2313,Lemon Tree Guest House,"Consolidation round 2026-09-21: duplicates Hotel record ""Lemon Tree Guest House"" (id 2549) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
2306,Peace Pinacle Homestay,"Consolidation round 2026-09-21: duplicates Hotel record ""Peace Pinacle Homestay"" (id 2547) ~0 m away.  Lodging records are managed in the Hotel table; this duplicate destination row was deactivated (data kept for audit)."
