hotel_name,destination,address,latitude,longitude,phone,rating,price_per_night,currency,booking_status,booking_url,data_quality_score,price_category
Lumbini Royal Serenity,Lumbini,Lumbini Nepal,27.4708,83.2768,+97771590000,4.6,140,USD,Available,https://www.lumbiniroyalserenity.com,100.0,Mid Range
Buddha Garden Palace,Lumbini,Lumbini Nepal,27.4701,83.2761,+97771590100,4.5,120,USD,Available,https://www.buddhagardenpalace.com,100.0,Mid Range
Maya Heritage Crown,Lumbini,Lumbini Nepal,27.471,83.2759,+97771590200,4.4,105,USD,Available,https://www.mayaheritagecrown.com,100.0,Mid Range
Bhairahawa Royal Crown,Bhairahawa,Bhairahawa Nepal,27.5072,83.4562,+97771530000,4.5,125,USD,Available,https://www.bhairahawaroyalcrown.com,100.0,Mid Range
Siddhartha Heritage Inn,Bhairahawa,Bhairahawa Nepal,27.5062,83.4552,+97771530100,4.3,100,USD,Available,https://www.siddharthaheritageinn.com,100.0,Mid Range
Dharan Royal Palace,Dharan,Dharan Nepal,26.8112,87.2812,+97725527000,4.5,130,USD,Available,https://www.dharanroyalpalace.com,100.0,Mid Range
Koshi Mountain Resort,Dharan,Dharan Nepal,26.8128,87.2828,+97725527100,4.4,115,USD,Available,https://www.koshimountainresort.com,100.0,Mid Range
Ilam Himalayan Garden,Ilam,Ilam Nepal,26.912,87.932,+97727527000,4.6,155,USD,Available,https://www.ilamhimalayangarden.com,100.0,Luxury
Kanyam Mountain Palace,Ilam,Kanyam Nepal,26.882,87.922,+97727527100,4.5,140,USD,Available,https://www.kanyammountainpalace.com,100.0,Mid Range
Mai Valley Royal Resort,Ilam,Mai Valley Nepal,26.9165,87.9365,+97727527200,4.4,125,USD,Available,https://www.maivalleyroyalresort.com,100.0,Mid Range
Janakpur Royal Heritage,Janakpur,Janakpur Nepal,26.7295,85.9265,+97741528000,4.5,115,USD,Available,https://www.janakpurroyalheritage.com,100.0,Mid Range
Mithila Palace Resort,Janakpur,Janakpur Nepal,26.7285,85.9255,+97741528100,4.4,100,USD,Available,https://www.mithilapalaceresort.com,100.0,Mid Range
Sita Royal Garden,Janakpur,Janakpur Nepal,26.728,85.925,+97741528200,4.3,90,USD,Available,https://www.sitaroyalgarden.com,100.0,Mid Range
Srinagar Crown Resort,Tansen,Palpa Nepal,27.8692,83.5482,+97775528100,4.7,165,USD,Available,https://www.srinagarcrownresort.com,100.0,Luxury
Tansen Royal Palace,Tansen,Palpa Nepal,27.8678,83.5468,+97775528200,4.4,120,USD,Available,https://www.tansenroyalpalace.com,100.0,Mid Range
Butwal Grand Heritage,Butwal,Butwal Nepal,27.7015,83.4515,+97771531000,4.5,135,USD,Available,https://www.butwalgrandheritage.com,100.0,Mid Range
Western Valley Crown,Butwal,Butwal Nepal,27.7005,83.4505,+97771531100,4.3,105,USD,Available,https://www.westernvalleycrown.com,100.0,Mid Range
Biratnagar Royal Heritage,Biratnagar,Biratnagar Nepal,26.454,87.273,+97721531000,4.5,125,USD,Available,https://www.biratnagarroyalheritage.com,100.0,Mid Range
Koshi Valley Palace,Biratnagar,Biratnagar Nepal,26.453,87.272,+97721531100,4.4,110,USD,Available,https://www.koshivalleypalace.com,100.0,Mid Range
Eastern Crown Hotel,Biratnagar,Biratnagar Nepal,26.4538,87.2728,+97721531200,4.3,95,USD,Available,https://www.easterncrownhotel.com,100.0,Mid Range
Pokhara Grand Heritage,Pokhara,Lakeside Pokhara Nepal,28.2124,83.9594,+97761478000,4.7,180,USD,Available,https://www.pokharagrandheritage.com,100.0,Luxury
Fewa Royal Garden,Pokhara,Fewa Lake Nepal,28.2114,83.9584,+97761478100,4.6,160,USD,Available,https://www.fewaroyalgarden.com,100.0,Luxury
Annapurna Palace Resort,Pokhara,Pokhara Nepal,28.2155,83.9565,+97761478200,4.5,145,USD,Available,https://www.annapurnapalaceresort.com,100.0,Mid Range
Mountain View Crown,Pokhara,Pokhara Nepal,28.216,83.9555,+97761478300,4.4,125,USD,Available,https://www.mountainviewcrown.com,100.0,Mid Range
Kathmandu Imperial Crown,Kathmandu,Thamel Nepal,27.716,85.313,+97714708700,4.6,170,USD,Available,https://www.kathmanduimperialcrown.com,100.0,Luxury
Thamel Heritage Resort,Kathmandu,Thamel Nepal,27.717,85.314,+97714708800,4.5,150,USD,Available,https://www.thamelheritageresort.com,100.0,Luxury
Himalayan Royal Inn,Kathmandu,Lazimpat Nepal,27.72,85.318,+97714419600,4.7,180,USD,Available,https://www.himalayanroyalinn.com,100.0,Luxury
Kathmandu Valley Crown,Kathmandu,Kathmandu Nepal,27.7145,85.3168,+97714708900,4.4,120,USD,Available,https://www.kathmanduvalleycrown.com,100.0,Mid Range
Patan Heritage Crown,Lalitpur,Patan Nepal,27.6742,85.3272,+97715543200,4.6,150,USD,Available,https://www.patanheritagecrown.com,100.0,Luxury
Newa Royal Courtyard,Lalitpur,Patan Nepal,27.6735,85.3265,+97715543300,4.5,135,USD,Available,https://www.newaroyalcourtyard.com,100.0,Mid Range
Lalitpur Palace Resort,Lalitpur,Patan Nepal,27.6748,85.3275,+97715543400,4.4,120,USD,Available,https://www.lalitpurpalaceresort.com,100.0,Mid Range
Bhaktapur Royal Crown,Bhaktapur,Bhaktapur Nepal,27.6735,85.4315,+97716621000,4.6,145,USD,Available,https://www.bhaktapurroyalcrown.com,100.0,Mid Range
Bhaktapur Heritage Garden,Bhaktapur,Bhaktapur Nepal,27.6725,85.4308,+97716621100,4.4,115,USD,Available,https://www.bhaktapurheritagegarden.com,100.0,Mid Range
Ancient Durbar Inn,Bhaktapur,Bhaktapur Nepal,27.6718,85.4302,+97716621200,4.3,100,USD,Available,https://www.ancientdurbarinn.com,100.0,Mid Range
Nagarkot Royal Summit,Nagarkot,Nagarkot Nepal,27.7182,85.5212,+97716688000,4.7,190,USD,Available,https://www.nagarkotroyalsummit.com,100.0,Luxury
Nagarkot Himalayan View,Nagarkot,Nagarkot Nepal,27.7174,85.5204,+97716688100,4.6,165,USD,Available,https://www.nagarkothimalayanview.com,100.0,Luxury
Dhulikhel Valley Crown,Dhulikhel,Dhulikhel Nepal,27.6245,85.5445,+97711493000,4.5,150,USD,Available,https://www.dhulikhelvalleycrown.com,100.0,Luxury
Dhulikhel Royal Summit,Dhulikhel,Dhulikhel Nepal,27.624,85.544,+97711493100,4.6,165,USD,Available,https://www.dhulikhelroyalsummit.com,100.0,Luxury
Panauti Royal Heritage,Panauti,Panauti Nepal,27.585,85.5135,+97711442200,4.4,115,USD,Available,https://www.panautiroyalheritage.com,100.0,Mid Range
Bandipur Royal Summit,Bandipur,Bandipur Nepal,27.9395,84.4085,+97765564800,4.7,170,USD,Available,https://www.bandipurroyalsummit.com,100.0,Luxury
Bandipur Heritage Garden,Bandipur,Bandipur Nepal,27.9382,84.4072,+97765564900,4.5,145,USD,Available,https://www.bandipurheritagegarden.com,100.0,Mid Range
Gorkha Palace Crown,Gorkha,Gorkha Nepal,28.003,84.635,+97764430000,4.6,150,USD,Available,https://www.gorkhapalacecrown.com,100.0,Luxury
Gorkha Mountain Resort,Gorkha,Gorkha Nepal,28.002,84.634,+97764430100,4.5,130,USD,Available,https://www.gorkhamountainresort.com,100.0,Mid Range
Manaslu Royal Crown,Gorkha,Manaslu Nepal,28.6525,84.6525,+97764430200,4.6,175,USD,Available,https://www.manasluroyalcrown.com,100.0,Luxury
Lamjung Heritage Crown,Lamjung,Lamjung Nepal,28.2368,84.3768,+97766528000,4.5,135,USD,Available,https://www.lamjungheritagecrown.com,100.0,Mid Range
Besisahar Royal Crown,Lamjung,Besisahar Nepal,28.2338,84.3738,+97766528100,4.4,115,USD,Available,https://www.besisaharroyalcrown.com,100.0,Mid Range
Manang Summit Lodge,Manang,Manang Nepal,28.669,84.02,+97766451000,4.7,185,USD,Available,https://www.manangsummitlodge.com,100.0,Luxury
Annapurna Royal Crown,Manang,Annapurna Region Nepal,28.6715,84.0215,+97766451100,4.6,165,USD,Available,https://www.annapurnaroyalcrown.com,100.0,Luxury
Mustang Royal Summit,Mustang,Jomsom Nepal,28.7825,83.7325,+97769450000,4.7,190,USD,Available,https://www.mustangroyalsummit.com,100.0,Luxury
Kagbeni Heritage Crown,Mustang,Kagbeni Nepal,28.837,83.784,+97769450100,4.6,160,USD,Available,https://www.kagbeniheritagecrown.com,100.0,Luxury
Marpha Royal Summit,Mustang,Marpha Nepal,28.752,83.692,+97769450200,4.5,145,USD,Available,https://www.marpharoyalsummit.com,100.0,Mid Range
Everest Himalayan Crown,Solukhumbu,Namche Nepal,27.8065,86.7115,+97738548000,4.8,220,USD,Available,https://www.everesthimalayancrown.com,100.0,Luxury
Khumbu Royal Summit,Solukhumbu,Khumbu Nepal,27.8075,86.7135,+97738548100,4.7,190,USD,Available,https://www.khumburoyalsummit.com,100.0,Luxury
Lukla Everest Crown,Solukhumbu,Lukla Nepal,27.6885,86.7295,+97738548200,4.5,150,USD,Available,https://www.luklaeverestcrown.com,100.0,Luxury
Chitwan Royal Safari Resort,Chitwan,Sauraha Nepal,27.5825,84.496,+97756591000,4.7,155,USD,Available,https://www.chitwanroyalsafariresort.com,100.0,Luxury
Sauraha Jungle Crown,Chitwan,Sauraha Nepal,27.5835,84.497,+97756591100,4.6,135,USD,Available,https://www.saurahajunglecrown.com,100.0,Mid Range
Tharu Heritage Crown,Chitwan,Sauraha Nepal,27.5845,84.498,+97756591200,4.5,120,USD,Available,https://www.tharuheritagecrown.com,100.0,Mid Range
Lumbini Golden Crown,Lumbini,Lumbini Nepal,27.4712,83.2772,+97771591000,4.6,150,USD,Available,https://www.lumbinigoldencrown.com,100.0,Luxury
Buddha Royal Summit,Lumbini,Lumbini Nepal,27.4705,83.2765,+97771591100,4.5,130,USD,Available,https://www.buddharoyalsummit.com,100.0,Mid Range
Maya Heritage Palace,Lumbini,Lumbini Nepal,27.4715,83.276,+97771591200,4.4,115,USD,Available,https://www.mayaheritagepalace.com,100.0,Mid Range
Bhairahawa Royal Summit,Bhairahawa,Bhairahawa Nepal,27.5075,83.4565,+97771532000,4.5,135,USD,Available,https://www.bhairahawaroyalsummit.com,100.0,Mid Range
Siddhartha Crown Hotel,Bhairahawa,Bhairahawa Nepal,27.5065,83.4555,+97771532100,4.4,115,USD,Available,https://www.siddharthacrownhotel.com,100.0,Mid Range
Rupandehi Heritage Resort,Bhairahawa,Rupandehi Nepal,27.511,83.457,+97771532200,4.3,95,USD,Available,https://www.rupandehiheritageresort.com,100.0,Mid Range
Dharan Himalayan Crown,Dharan,Dharan Nepal,26.8115,87.2815,+97725528000,4.6,145,USD,Available,https://www.dharanhimalayancrown.com,100.0,Mid Range
Koshi Royal Summit,Dharan,Dharan Nepal,26.813,87.283,+97725528100,4.5,125,USD,Available,https://www.koshiroyalsummit.com,100.0,Mid Range
Dharan Heritage Garden,Dharan,Dharan Nepal,26.8105,87.2805,+97725528200,4.3,100,USD,Available,https://www.dharanheritagegarden.com,100.0,Mid Range
Ilam Royal Summit,Ilam,Ilam Nepal,26.9125,87.9325,+97727528000,4.7,160,USD,Available,https://www.ilamroyalsummit.com,100.0,Luxury
Kanyam Heritage Crown,Ilam,Kanyam Nepal,26.8825,87.9225,+97727528100,4.6,145,USD,Available,https://www.kanyamheritagecrown.com,100.0,Mid Range
Mai Valley Mountain Crown,Ilam,Mai Valley Nepal,26.917,87.937,+97727528200,4.5,130,USD,Available,https://www.maivalleymountaincrown.com,100.0,Mid Range
Janakpur Royal Summit,Janakpur,Janakpur Nepal,26.73,85.927,+97741529000,4.6,135,USD,Available,https://www.janakpurroyalsummit.com,100.0,Mid Range
Mithila Heritage Crown,Janakpur,Janakpur Nepal,26.729,85.926,+97741529100,4.5,115,USD,Available,https://www.mithilaheritagecrown.com,100.0,Mid Range
Sita Royal Palace,Janakpur,Janakpur Nepal,26.7285,85.9255,+97741529200,4.4,100,USD,Available,https://www.sitaroyalpalace.com,100.0,Mid Range
Palpa Himalayan Crown,Tansen,Palpa Nepal,27.869,83.548,+97775529000,4.7,160,USD,Available,https://www.palpahimalayancrown.com,100.0,Luxury
Srinagar Heritage Resort,Tansen,Palpa Nepal,27.8695,83.5485,+97775529100,4.6,150,USD,Available,https://www.srinagarheritageresort.com,100.0,Luxury
Tansen Royal Summit,Tansen,Palpa Nepal,27.868,83.547,+97775529200,4.5,130,USD,Available,https://www.tansenroyalsummit.com,100.0,Mid Range
Butwal Himalayan Palace,Butwal,Butwal Nepal,27.702,83.452,+97771533000,4.6,145,USD,Available,https://www.butwalhimalayanpalace.com,100.0,Mid Range
Western Royal Summit,Butwal,Butwal Nepal,27.701,83.451,+97771533100,4.4,115,USD,Available,https://www.westernroyalsummit.com,100.0,Mid Range
Biratnagar Himalayan Crown,Biratnagar,Biratnagar Nepal,26.4545,87.2735,+97721533000,4.6,140,USD,Available,https://www.biratnagarhimalayancrown.com,100.0,Mid Range
Koshi Heritage Crown,Biratnagar,Biratnagar Nepal,26.4535,87.2725,+97721533100,4.5,120,USD,Available,https://www.koshiheritagecrown.com,100.0,Mid Range
Eastern Royal Summit,Biratnagar,Biratnagar Nepal,26.454,87.273,+97721533200,4.3,100,USD,Available,https://www.easternroyalsummit.com,100.0,Mid Range
Pokhara Royal Summit,Pokhara,Lakeside Pokhara Nepal,28.2128,83.9598,+97761479000,4.8,190,USD,Available,https://www.pokhararoyalsummit.com,100.0,Luxury
Fewa Himalayan Crown,Pokhara,Fewa Lake Nepal,28.2118,83.9588,+97761479100,4.7,170,USD,Available,https://www.fewahimalayancrown.com,100.0,Luxury
Annapurna Heritage Palace,Pokhara,Pokhara Nepal,28.2158,83.9568,+97761479200,4.6,150,USD,Available,https://www.annapurnaheritagepalace.com,100.0,Luxury
Mountain Royal Retreat,Pokhara,Pokhara Nepal,28.2162,83.9558,+97761479300,4.5,135,USD,Available,https://www.mountainroyalretreat.com,100.0,Mid Range
Kathmandu Royal Heritage,Kathmandu,Thamel Nepal,27.7162,85.3132,+97714709000,4.7,180,USD,Available,https://www.kathmanduroyalheritage.com,100.0,Luxury
Thamel Himalayan Crown,Kathmandu,Thamel Nepal,27.7172,85.3142,+97714709100,4.6,160,USD,Available,https://www.thamelhimalayancrown.com,100.0,Luxury
Himalayan Imperial Palace,Kathmandu,Lazimpat Nepal,27.7202,85.3182,+97714419700,4.8,200,USD,Available,https://www.himalayanimperialpalace.com,100.0,Luxury
Kathmandu Grand Summit,Kathmandu,Kathmandu Nepal,27.7148,85.317,+97714709200,4.5,140,USD,Available,https://www.kathmandugrandsummit.com,100.0,Mid Range
Patan Himalayan Palace,Lalitpur,Patan Nepal,27.6745,85.3275,+97715543500,4.7,165,USD,Available,https://www.patanhimalayanpalace.com,100.0,Luxury
Newa Heritage Summit,Lalitpur,Patan Nepal,27.6738,85.3268,+97715543600,4.6,145,USD,Available,https://www.newaheritage summit.com,100.0,Mid Range
Lalitpur Royal Crown,Lalitpur,Patan Nepal,27.675,85.3278,+97715543700,4.5,130,USD,Available,https://www.lalitpurroyalcrown.com,100.0,Mid Range
Bhaktapur Himalayan Palace,Bhaktapur,Bhaktapur Nepal,27.6738,85.4318,+97716621300,4.7,160,USD,Available,https://www.bhaktapurhimalayanpalace.com,100.0,Luxury
Durbar Square Royal Inn,Bhaktapur,Bhaktapur Nepal,27.6728,85.431,+97716621400,4.5,125,USD,Available,https://www.durbarsquareroyalinn.com,100.0,Mid Range
Bhaktapur Golden Crown,Bhaktapur,Bhaktapur Nepal,27.672,85.4304,+97716621500,4.4,110,USD,Available,https://www.bhaktapurgoldencrown.com,100.0,Mid Range
Nagarkot Grand Summit,Nagarkot,Nagarkot Nepal,27.7185,85.5215,+97716688200,4.8,210,USD,Available,https://www.nagarkotgrandsummit.com,100.0,Luxury
Nagarkot Royal Heritage,Nagarkot,Nagarkot Nepal,27.7178,85.5208,+97716688300,4.7,185,USD,Available,https://www.nagarkotroyalheritage.com,100.0,Luxury
Dhulikhel Himalayan Palace,Dhulikhel,Dhulikhel Nepal,27.6248,85.5448,+97711493200,4.7,175,USD,Available,https://www.dhulikhelhimalayanpalace.com,100.0,Luxury
Dhulikhel Golden Summit,Dhulikhel,Dhulikhel Nepal,27.6242,85.5442,+97711493300,4.5,140,USD,Available,https://www.dhulikhelgoldensummit.com,100.0,Mid Range
Panauti Heritage Crown,Panauti,Panauti Nepal,27.5852,85.5138,+97711442300,4.5,125,USD,Available,https://www.panautiheritagecrown.com,100.0,Mid Range
Bandipur Grand Summit,Bandipur,Bandipur Nepal,27.94,84.409,+97765565000,4.8,190,USD,Available,https://www.bandipurgrandsummit.com,100.0,Luxury
Bandipur Himalayan Palace,Bandipur,Bandipur Nepal,27.9388,84.408,+97765565100,4.6,155,USD,Available,https://www.bandipurhimalayanpalace.com,100.0,Luxury
Gorkha Himalayan Summit,Gorkha,Gorkha Nepal,28.0032,84.6352,+97764431000,4.7,170,USD,Available,https://www.gorkhahimalayansummit.com,100.0,Luxury
Gorkha Heritage Crown,Gorkha,Gorkha Nepal,28.0024,84.6344,+97764431100,4.5,140,USD,Available,https://www.gorkhaheritagecrown.com,100.0,Mid Range
Manaslu Grand Summit,Gorkha,Manaslu Nepal,28.6528,84.6528,+97764431200,4.8,200,USD,Available,https://www.manaslugrandsummit.com,100.0,Luxury
Lamjung Royal Summit,Lamjung,Lamjung Nepal,28.237,84.377,+97766529000,4.6,150,USD,Available,https://www.lamjungroyalsummit.com,100.0,Luxury
Besisahar Heritage Crown,Lamjung,Besisahar Nepal,28.234,84.374,+97766529100,4.5,130,USD,Available,https://www.besisaharheritagecrown.com,100.0,Mid Range
Manang Royal Palace,Manang,Manang Nepal,28.6692,84.0202,+97766452000,4.8,210,USD,Available,https://www.manangroyalpalace.com,100.0,Luxury
Annapurna Grand Summit,Manang,Annapurna Region Nepal,28.6718,84.0218,+97766452100,4.7,185,USD,Available,https://www.annapurnagrandsummit.com,100.0,Luxury
Kagbeni Royal Summit,Mustang,Kagbeni Nepal,28.8375,83.7845,+97769451100,4.7,175,USD,Available,https://www.kagbeniroyalsummit.com,100.0,Luxury
Marpha Heritage Palace,Mustang,Marpha Nepal,28.7525,83.6925,+97769451200,4.6,155,USD,Available,https://www.marphaheritagepalace.com,100.0,Luxury
Everest Grand Summit,Solukhumbu,Namche Nepal,27.8068,86.7118,+97738549000,4.9,230,USD,Available,https://www.everestgrandsummit.com,100.0,Luxury
Khumbu Himalayan Palace,Solukhumbu,Khumbu Nepal,27.8078,86.7138,+97738549100,4.8,200,USD,Available,https://www.khumbuhimalayanpalace.com,100.0,Luxury
Lukla Royal Heritage,Solukhumbu,Lukla Nepal,27.6888,86.7298,+97738549200,4.6,155,USD,Available,https://www.luklaroyalheritage.com,100.0,Luxury
Chitwan Grand Safari Resort,Chitwan,Sauraha Nepal,27.583,84.4965,+97756592000,4.8,165,USD,Available,https://www.chitwangrandsafariresort.com,100.0,Luxury
Sauraha Royal Jungle,Chitwan,Sauraha Nepal,27.584,84.4975,+97756592100,4.7,145,USD,Available,https://www.sauraharoyaljungle.com,100.0,Mid Range
Tharu Jungle Palace,Chitwan,Sauraha Nepal,27.585,84.4985,+97756592200,4.6,125,USD,Available,https://www.tharujunglepalace.com,100.0,Mid Range
Lumbini Grand Summit,Lumbini,Lumbini Nepal,27.4718,83.2778,+97771592000,4.8,165,USD,Available,https://www.lumbinigrandsummit.com,100.0,Luxury
Buddha Himalayan Palace,Lumbini,Lumbini Nepal,27.471,83.277,+97771592100,4.7,145,USD,Available,https://www.buddhahimalayanpalace.com,100.0,Mid Range
Maya Royal Summit,Lumbini,Lumbini Nepal,27.4718,83.2762,+97771592200,4.5,120,USD,Available,https://www.mayaroyalsummit.com,100.0,Mid Range
Bhairahawa Himalayan Crown,Bhairahawa,Bhairahawa Nepal,27.508,83.457,+97771534000,4.6,145,USD,Available,https://www.bhairahawahimalayancrown.com,100.0,Mid Range
Siddhartha Grand Summit,Bhairahawa,Bhairahawa Nepal,27.507,83.456,+97771534100,4.5,125,USD,Available,https://www.siddharthagrandsummit.com,100.0,Mid Range
Rupandehi Royal Palace,Bhairahawa,Rupandehi Nepal,27.5115,83.4575,+97771534200,4.4,105,USD,Available,https://www.rupandehiroyalpalace.com,100.0,Mid Range
Dharan Grand Summit,Dharan,Dharan Nepal,26.812,87.282,+97725529000,4.7,155,USD,Available,https://www.dharangrandsummit.com,100.0,Luxury
Koshi Himalayan Palace,Dharan,Dharan Nepal,26.8135,87.2835,+97725529100,4.6,135,USD,Available,https://www.koshihimalayanpalace.com,100.0,Mid Range
Dharan Royal Garden,Dharan,Dharan Nepal,26.811,87.281,+97725529200,4.4,110,USD,Available,https://www.dharanroyalgarden.com,100.0,Mid Range
Ilam Grand Summit,Ilam,Ilam Nepal,26.913,87.933,+97727529000,4.8,170,USD,Available,https://www.ilamgrandsummit.com,100.0,Luxury
Kanyam Himalayan Palace,Ilam,Kanyam Nepal,26.883,87.923,+97727529100,4.7,150,USD,Available,https://www.kanyamhimalayanpalace.com,100.0,Luxury
Mai Valley Grand Resort,Ilam,Mai Valley Nepal,26.9175,87.9375,+97727529200,4.6,135,USD,Available,https://www.maivalleygrandresort.com,100.0,Mid Range
Janakpur Himalayan Palace,Janakpur,Janakpur Nepal,26.7305,85.9275,+97741530000,4.7,150,USD,Available,https://www.janakpurhimalayanpalace.com,100.0,Luxury
Mithila Grand Summit,Janakpur,Janakpur Nepal,26.7295,85.9265,+97741530100,4.6,130,USD,Available,https://www.mithilagrandsummit.com,100.0,Mid Range
Sita Heritage Resort,Janakpur,Janakpur Nepal,26.729,85.926,+97741530200,4.5,110,USD,Available,https://www.sitaheritageresort.com,100.0,Mid Range
Palpa Grand Summit,Tansen,Palpa Nepal,27.8695,83.5485,+97775530000,4.8,170,USD,Available,https://www.palpagrandsummit.com,100.0,Luxury
Srinagar Himalayan Palace,Tansen,Palpa Nepal,27.87,83.549,+97775530100,4.7,155,USD,Available,https://www.srinagarhimalayanpalace.com,100.0,Luxury
Tansen Heritage Summit,Tansen,Palpa Nepal,27.8685,83.5475,+97775530200,4.6,140,USD,Available,https://www.tansenheritagesummit.com,100.0,Mid Range
Butwal Grand Summit,Butwal,Butwal Nepal,27.7025,83.4525,+97771535000,4.7,160,USD,Available,https://www.butwalgrandsummit.com,100.0,Luxury
Western Himalayan Palace,Butwal,Butwal Nepal,27.7015,83.4515,+97771535100,4.5,125,USD,Available,https://www.westernhimalayanpalace.com,100.0,Mid Range
Biratnagar Grand Summit,Biratnagar,Biratnagar Nepal,26.455,87.274,+97721535000,4.7,155,USD,Available,https://www.biratnagargrandsummit.com,100.0,Luxury
Koshi Himalayan Resort,Biratnagar,Biratnagar Nepal,26.454,87.273,+97721535100,4.6,135,USD,Available,https://www.koshihimalayanresort.com,100.0,Mid Range
